gene	TCGA-BH-A18U-01	TCGA-BH-A1EO-01	TCGA-BH-A1EV-01	TCGA-BH-A0C0-01	TCGA-AC-A2FM-01
CCNO	20.664684	0.600989	8.722011	25.667368	1.331952
CCNQ	4.866993	6.483591	5.702628	14.731626	10.455355
CCNT1	6.358006	5.410567	6.451494	6.680821	7.196044
CCNT2	4.703365	4.940695	3.37824	4.613271	2.962295
CCNY	14.92746	16.368118	15.307588	19.335419	13.020557
CCNYL1	3.317666	5.379978	3.068529	4.915793	2.24744
CCP110	8.698855	4.520565	5.863101	4.674278	3.749153
CCPG1	2.205173	4.392318	2.114035	1.889269	2.226743
CCR1	7.044519	9.554209	1.663945	14.820947	1.565137
CCR10	0.098353	0.050624	0.161255	0.278997	0.340277
CCR2	1.233426	1.37805	0.13576	5.462898	0.260836
CCR3	0.261703	0.141205	0	0.11791	0.134137
CCR4	0.452547	3.555566	0.103705	3.083458	0.421251
CCR5	2.152702	3.697333	0.478453	14.019798	0.705621
CCR6	0	0.018824	0.019987	0.026198	0.082009
CCR7	0.648334	1.469632	3.724825	9.508448	1.855649
CCR8	1.160415	0.98583	0.140989	1.747187	0.012522
CCR9	0.017194	0.00944	0.012028	0.007883	0.01175
CCRL2	1.162342	1.576629	0.651219	2.64752	0.992039
CCS	9.520281	5.51987	10.235528	10.149271	16.603496
CCSAP	7.251466	4.280456	2.861813	3.828843	3.412414
CCSER1	0.328839	0.467884	0.043739	0.316378	0.134522
CCSER2	7.464814	7.866277	5.851608	5.68801	4.789993
CCT2	63.41726	51.082597	129.625499	40.283295	56.345368
CCT3	129.667321	90.538615	113.36176	114.452987	93.508509
CCT4	95.895664	67.39768	73.428098	91.714237	38.54106
CCT5	66.095351	31.530439	32.113882	50.787972	39.411524
CCT6A	179.468659	58.559944	24.402048	50.057006	48.351129
CCT6B	1.563862	0.458874	0.736684	0.495569	1.599318
CCT7	75.869473	48.16741	54.028622	68.239523	61.519068
CCT8	76.053324	47.477873	35.156372	73.670487	54.79081
CCT8L2	0	0	0	0	0
CCZ1	0.673409	1.991544	0.746016	1.394434	1.765567
CCZ1B	1.434759	1.018483	1.874954	1.150089	1.342201
CD101	0.706549	0.554165	0.551628	0.387547	0.362144
CD109	5.42421	7.658626	6.716241	2.343192	1.109663
CD14	29.842476	35.950949	17.457355	50.929491	17.325981
CD151	40.616012	38.603577	63.883046	29.209984	99.963541
CD160	0.07703	0.153585	0.106353	0.128248	0.116368
CD163	9.305593	17.539505	2.845055	26.480789	4.255745
CD163L1	0.254645	0.466025	0.813479	0.412492	3.329691
CD164	154.676881	121.074606	101.399711	89.509607	61.895009
CD164L2	0.236637	0.415746	0.140707	1.800887	0.032344
CD177	0.251048	7.495956	0.040527	0.230187	0.369529
CD180	1.107745	2.273672	0.926913	2.140781	0.305727
CD19	0.190031	0.019562	0.081007	1.609008	0.018263
CD1A	0.099852	0.974139	0.00806	0.464818	0
CD1B	0.011541	0.209093	0	1.031717	0.035491
CD1C	0.100971	1.681554	0.011772	2.160218	0.253014
CD1D	0.385867	0.717943	0.442384	1.39556	0.769135
CD1E	0.073079	0.914788	0.061346	1.758916	0.104879
CD2	4.60252	7.580745	0.51313	38.758804	3.04709
CD200	3.466367	7.198814	3.535625	3.916163	3.47615
CD200R1	0.185523	0.760533	0.103824	1.389206	0.240895
CD200R1L	0.01883	0	0	0.012949	0
CD207	0.232573	1.901152	0.009039	1.030698	0.070641
CD209	0.525332	1.19575	0.27179	0.98343	0.452507
CD22	0.384249	1.605905	0.820105	1.477587	8.472781
CD226	0.161724	0.334425	0.049547	0.633192	0.076237
CD24	1046.346016	866.68109	1457.041339	532.150073	284.586994
CD244	0.1127	0.222752	0.141909	0.720766	0.046212
CD247	0.490879	0.558733	0.067003	5.395592	0.429564
CD248	8.886675	24.547229	8.116329	11.798228	13.361459
CD27	2.192236	1.730175	0.371408	14.101935	0.854433
CD274	1.187455	1.097336	0.38655	5.115137	0.160696
CD276	14.652566	29.703424	29.808232	17.643471	22.277552
CD28	0.296608	1.970441	0.248987	1.890136	0.354731
CD2AP	11.422799	14.965051	23.992097	10.279035	9.727028
CD2BP2	22.580739	13.641435	15.540898	26.443922	41.623823
CD300A	4.021811	4.037743	2.773581	3.866236	1.345589
CD300C	1.12493	2.167492	0.567927	2.379159	0.424281
CD300E	0.738024	0.332167	0.13057	0.85571	0.065979
CD300LB	0.130214	0.575181	0.142846	0.162811	0.145619
CD300LD	0.012356	0	0	0	0.012666
CD300LF	1.571929	1.607451	0.437766	4.856742	0.618592
CD300LG	0.006786	0.150886	0.021361	0.144659	2.239876
CD302	1.414362	2.96728	0.936891	0.983496	1.777916
CD320	9.460154	7.301731	3.449834	38.10954	13.814469
CD33	0.347582	0.989665	0.344929	1.326681	0.26516
CD34	3.83315	10.57336	4.047811	4.863654	10.470614
CD36	29.801482	9.461115	9.020209	70.150282	11.845273
CD37	2.913415	4.454519	2.086766	13.048008	1.241426
CD38	0.791457	0.205017	0.071466	5.365172	0.139635
CD3D	3.240642	2.911426	0.472787	20.902843	1.510002
CD3E	2.292612	3.673567	0.350454	21.566102	1.694445
CD3EAP	2.972707	2.180159	2.030305	1.784201	1.726527
CD3G	0.59176	1.02998	0.158538	4.513876	0.318367
CD4	12.038417	22.050092	6.557441	46.787129	4.868567
CD40	4.058255	5.488046	2.145893	18.032735	3.082557
CD40LG	0.186067	0.831843	0.074378	1.913226	0.245235
CD44	53.269772	107.48577	12.144458	79.123763	6.48191
CD46	50.479259	44.489048	87.772905	38.4031	50.950658
CD47	29.280412	29.677335	6.521855	17.758662	9.120264
CD48	2.994634	4.114399	0.908118	16.062251	1.038396
CD5	0.80971	1.481846	0.146851	7.224927	1.019616
CD52	12.207866	22.319499	2.276498	53.401864	6.089503
CD53	17.198313	30.468838	6.992752	65.383468	5.688924
CD55	39.843214	43.122509	41.158089	13.860734	2.494232
CD58	5.318254	8.417564	3.846653	6.619076	2.508374
CD59	86.177467	128.694001	51.198753	58.993691	51.119906
CD5L	0	0	0.495236	0	0
CD6	0.478275	0.890125	0.530212	4.247831	0.72573
CD63	117.622825	132.573993	145.243095	172.50425	278.170309
CD68	0.441276	0.351296	0.285538	0.42484	0.211099
CD69	0.960724	1.816477	0.4951	3.401085	0.757573
CD7	0.706365	0.39751	0.043236	9.059291	0.368084
CD70	0.252207	1.194295	0.187456	0.621486	0.150815
CD72	1.40262	0.524698	0.718429	4.185183	0.394796
CD74	721.345641	819.830893	261.635496	1732.609112	158.073254
CD79A	4.745149	0.388137	0.438343	23.276602	0.428233
CD79B	0.859142	0.624675	0.34111	4.268768	0.793434
CD80	0.870093	0.389344	0.480246	1.37654	0.046401
CD81	37.262947	80.615558	48.515568	55.47837	98.152358
CD82	4.173727	17.215651	10.959237	17.42322	2.047663
CD83	6.548514	12.35694	5.615347	14.544324	4.455599
CD84	2.261372	7.331877	1.783308	7.512331	0.764989
CD86	4.924029	5.260108	1.943711	10.700253	0.951844
CD8A	1.05881	1.765842	0.325403	14.647753	1.126266
CD8B	0.310929	0.497902	0.190319	5.796894	0.345297
CD8B2	0	0.125672	0.053375	0.10494	0.026072
CD9	110.381478	104.732971	141.668193	65.634716	58.424859
CD93	9.165617	27.180919	13.61921	8.344599	11.533706
CD96	0.600718	1.099882	0.099681	5.326126	0.421035
CD99	39.493118	63.369046	59.228587	39.497326	50.058073
CD99L2	5.56013	8.371066	6.734356	4.396168	6.521749
CDA	0.902761	1.486924	0.526264	1.011691	3.016204
CDADC1	2.475522	2.127935	1.661756	2.401656	2.2728
CDAN1	3.280352	2.320465	1.300902	2.48835	5.691678
CDC123	23.633188	16.280705	24.960127	35.037049	22.407325
CDC14A	1.562398	1.193746	0.377133	3.452064	1.787365
CDC14B	0.483192	2.456011	0.831574	0.397891	0.769803
CDC14C	0	0	0	0	0
CDC16	11.823711	18.312303	20.054283	9.286003	24.02961
CDC20	24.140946	5.165444	23.615469	39.634385	10.089931
CDC20B	1.482447	0.176936	1.814801	2.166945	0.036707
CDC23	15.524009	9.405487	9.225703	9.119648	9.538256
CDC25A	6.244953	0.592554	1.764395	2.382563	1.26672
CDC25B	36.922992	5.993021	6.837107	16.799151	14.166022
CDC25C	7.714105	1.079122	0.89261	2.049265	1.803624
CDC26	6.371185	4.084718	4.902581	12.908453	6.362601
CDC27	16.019017	14.766103	8.171745	14.280185	12.907214
CDC34	14.426368	8.729815	13.312843	40.366299	12.530385
CDC37	23.828555	21.302392	31.103005	56.342198	41.787716
CDC37L1	2.743677	6.318643	6.604934	2.45028	6.005428
CDC40	6.947633	7.674981	6.608351	7.291372	5.484492
CDC42	68.361324	111.041917	56.81101	64.438953	56.230018
CDC42BPA	6.110949	10.831236	2.900246	0.976748	3.446288
CDC42BPB	11.687014	17.856698	24.038326	17.178458	42.459326
CDC42BPG	5.439285	3.223493	5.281845	4.296579	4.844104
CDC42EP1	15.880236	19.302756	20.202076	38.114249	10.852628
CDC42EP2	6.181989	3.457678	4.458735	11.329975	4.393001
CDC42EP3	6.292098	10.080772	2.754903	1.244783	0.74857
CDC42EP4	20.790418	14.892206	9.298436	46.836114	33.656195
CDC42EP5	0.998402	2.349219	3.292556	1.593849	4.203533
CDC42SE1	41.710243	32.404508	40.173503	42.860892	51.778342
CDC42SE2	6.940522	15.226038	5.415089	12.412738	8.777723
CDC45	11.347525	1.229873	4.291526	10.619871	2.464497
CDC5L	8.216297	12.562768	12.521852	7.301457	10.516668
CDC6	13.093202	2.3254	25.21751	10.547835	3.871216
CDC7	6.331972	2.430273	2.403117	2.55224	3.122522
CDC73	14.474869	15.81496	20.055773	13.239005	8.701923
CDCA2	5.380142	1.058501	3.332791	1.694096	3.201024
CDCA3	2.785255	1.083563	1.237171	2.890672	4.843304
CDCA4	6.835606	6.890362	5.458481	10.643781	10.842487
CDCA5	23.757132	3.58737	5.078678	18.932317	5.524971
CDCA7	5.356861	2.72313	1.657529	7.103076	1.413741
CDCA7L	11.301865	2.968008	15.184679	4.032778	1.596061
CDCA8	18.537915	4.113382	11.918878	19.95402	5.975727
CDCP1	20.342381	10.521963	14.107405	1.800099	0.611238
CDCP2	0.005155	0	0	0	0
CDH1	76.09408	121.426998	95.790235	46.718433	118.965263
CDH10	0.004399	0	0.009231	0	0.009018
CDH11	9.431423	35.376888	15.566207	4.121987	4.020716
CDH12	0.224956	0	0.002844	0.018638	0.008335
CDH13	1.552944	2.888789	1.724396	0.726428	2.439395
CDH15	0.031308	0.040108	0.025551	0.191376	0.007132
CDH16	0	0.007253	0	0.090846	0
CDH17	0.016508	0.088367	0.038974	0.073789	0.14807
CDH18	0.066348	0	0.010443	0	0.027205
CDH19	0	0.200885	0.002461	0.003226	0.004809
CDH2	1.222891	1.376731	1.20811	0.384693	0.216712
CDH20	0.007817	0.038626	0.004101	0.016127	0.016027
CDH22	0.006532	0.00538	0.013709	0.035938	0.013393
CDH23	0.667718	0.51392	0.108511	0.215795	0.173634
CDH24	1.799781	0.983414	2.222059	4.1945	2.241262
CDH26	0.123237	0.046132	0.188093	0.119417	0.037325
CDH3	2.132451	8.091965	7.788253	2.006152	1.114167
CDH4	0.111694	0.115432	0.075836	0.087352	0.197565
CDH5	4.24047	11.122675	5.012475	5.591174	11.078746
CDH6	0.400562	0.882537	0.331611	0.271881	0.442616
CDH7	0	0.001825	0.00465	0	0.032934
CDH8	0.074969	0.04312	0.028719	0.021276	0.043915
CDH9	0	0	0	0	0
CDHR1	0.004218	0.020844	0.070821	0.127638	0.012973
CDHR2	0.099341	0.02975	0.097922	0.037263	0.074062
CDHR3	0.097681	0.164631	0.262204	0.390543	3.919187
CDHR4	0.081438	0.016767	0.06409	0.077004	0.015653
CDHR5	0.029097	0	0.069788	0.005717	0.07244
CDIP1	4.481229	6.871508	2.89731	3.460373	3.831983
CDIPT	25.298791	24.212043	21.450374	30.453066	53.352005
CDK1	24.417098	4.404853	11.392394	19.922943	11.234594
CDK10	1.839641	1.491595	1.967665	3.436595	7.028116
CDK11A	0.595887	0.541505	2.756217	1.554337	1.46744
CDK11B	4.541242	4.487889	20.044716	12.044307	7.781861
CDK12	35.66081	6.59962	42.016409	9.083639	9.797663
CDK13	5.289412	9.155003	8.701223	5.202346	6.439688
CDK14	8.248473	10.186549	3.81026	11.464377	1.47882
CDK15	0.233322	0.716787	0.110035	0.137014	0.107497
CDK16	29.163198	13.672986	19.062952	18.843301	20.158778
CDK17	6.108216	5.43945	4.41485	4.504881	10.604849
CDK18	2.271945	1.086914	1.387353	1.766582	0.277836
CDK19	4.005468	9.227086	4.383356	3.020471	6.722969
CDK2	13.688894	6.836898	14.602475	14.698942	12.354266
CDK20	2.012755	1.727042	1.867174	1.272009	2.731841
CDK2AP1	15.045575	15.695707	29.22277	12.886114	20.463835
CDK2AP2	31.08212	13.987323	11.538152	39.50289	70.207033
CDK3	0.20537	0.058828	0.121802	0.368423	0.430206
CDK4	18.843418	10.688753	20.59908	28.530495	26.56282
CDK5	5.518014	4.783496	2.196443	6.247758	12.20625
CDK5R1	5.121975	1.195556	0.488239	1.233822	2.831341
CDK5R2	0.012838	0	0	0.035315	0
CDK5RAP1	11.816208	4.232703	6.225316	6.976719	7.476594
CDK5RAP2	12.071229	8.015548	12.723423	10.87342	6.260827
CDK5RAP3	15.868484	6.452279	8.994789	24.925519	43.023121
CDK6	1.000621	9.023503	1.032047	1.401499	0.499411
CDK7	16.791384	12.529441	10.670771	11.158076	10.786246
CDK8	3.713107	3.889832	5.786995	6.915537	2.626182
CDK9	14.811292	13.718031	18.368386	21.920814	25.426291
CDKAL1	4.89064	4.448279	3.95346	2.886863	3.310011
CDKL1	0.136146	0.319116	0.197805	0.291677	0.083202
CDKL2	0.02129	0.014026	0.089358	0.163973	0.244431
CDKL3	0.668826	0.242876	0.475238	0.202808	0.464277
CDKL4	0.023287	0.012785	0.048871	0.170818	0.039786
CDKL5	0.733842	3.790538	3.102785	1.023452	1.882248
CDKN1A	16.558454	33.515512	27.543994	19.978831	43.406738
CDKN1B	31.053016	8.357843	17.121425	25.868055	39.412151
CDKN1C	1.039664	3.18899	3.52102	1.241541	6.962586
CDKN2A	1.528479	1.096445	1.229225	1.744168	2.626673
CDKN2AIP	5.652126	10.588455	4.661066	6.372914	9.644663
CDKN2AIPNL	20.176725	12.284966	9.162826	8.859415	14.634235
CDKN2B	6.645197	8.226877	6.619015	4.43063	5.730246
CDKN2C	5.220848	3.436477	1.970348	5.018373	4.760032
CDKN2D	12.41451	4.710572	3.945086	12.13919	10.442293
CDKN3	11.162484	3.292938	4.867336	9.828934	7.577557
CDNF	1.922989	0.535539	2.846378	1.009369	1.257042
CDO1	0.360376	2.580211	0.378145	0.364148	0.904711
CDON	0.309834	1.208266	1.300447	1.545779	5.537992
CDPF1	6.865258	2.790547	3.665078	5.66532	4.123801
CDR1	0	0.053743	0.054781	0	0.00669
CDR2	11.613629	11.122554	12.464408	7.403179	12.757974
CDR2L	4.771491	6.456724	7.104066	29.1744	14.10913
CDRT1	0.107855	0.035529	0.086766	0.049447	0.011056
CDRT15	0	0.306356	0.021686	0.056848	0.042371
CDRT15L2	0	0	0	0	0
CDRT4	0.064496	0.04903	0.083294	0.122823	0.15766
CDS1	7.766318	20.216023	6.672399	10.130532	21.135199
CDS2	7.327431	8.80475	5.201579	5.144118	14.68005
CDSN	0.201871	2.07812	0.079434	0.008676	0.006467
CDT1	4.796953	1.645378	3.934624	14.648656	3.423374
CDV3	87.227821	63.137582	57.920717	97.513049	60.991282
CDX1	0.064104	0.196086	0.134529	0.214117	0.272241
CDX2	0	0	0.008197	0.03223	0.008007
CDX4	0	0	0.066903	0	0
CDY1	0	0	0	0	0
CDY1B	0	0	0	0	0
CDY2A	0	0	0	0	0
CDY2B	0	0	0	0	0
CDYL	4.373903	9.240796	6.807929	8.556843	15.913376
CDYL2	5.320629	5.822729	6.137726	4.38601	5.899732
CEACAM1	5.502416	7.73327	5.954161	2.084352	0.531791
CEACAM16	0	0	0.029776	0	0
CEACAM18	0	0	0	0	0
CEACAM19	0.327987	0.198761	2.912372	1.727801	0.206174
CEACAM20	0	0.012092	0.007703	0	0
CEACAM21	0.8125	0.579452	3.489357	2.085195	0.394983
CEACAM3	0.120222	0.008609	0.027424	0.064701	0.005358
CEACAM4	0.035409	0.01944	0.037155	0.324666	0.024199
CEACAM5	197.922793	0.688849	6.779905	2.307291	0.732201
CEACAM6	620.838445	67.786426	72.249377	2.444932	0.584001
CEACAM7	0.522663	0.090091	0.726995	0.19225	0.137061
CEACAM8	0.012313	0	0	0	0.012622
CEBPA	6.437245	5.523076	8.077335	9.636207	5.488599
CEBPB	34.033905	17.488082	9.29291	64.366439	6.81737
CEBPD	3.466731	36.91413	3.69972	16.937082	23.739789
CEBPE	0.041439	0.102382	0.021741	0.085491	0.04248
CEBPG	16.756193	13.09309	8.98844	10.973232	8.384538
CEBPZ	24.372877	14.292336	14.770371	18.487455	10.527818
CEBPZOS	14.224756	8.771206	13.167812	10.910872	7.394578
CECR2	0.637445	0.589043	1.678472	3.70032	1.610615
CEL	0.066054	0.059344	0.604899	0.363394	0.492456
CELA1	0	0.027854	0.124214	0.023259	0.017336
CELA2A	0.021197	0.034914	0.044485	0	0
CELA2B	0.044198	0.0182	0.115944	0.075986	0.011327
CELA3A	0	0	0	0	0
CELA3B	0.010447	0	0.010962	0	0
CELF1	11.806514	13.655866	12.430742	10.024552	15.907534
CELF2	1.854267	7.852341	1.236454	4.722417	1.243168
CELF3	0.065282	0.053762	0.133196	0.014964	0.490753
CELF4	0.022182	0.020298	0.046552	0.077966	0.025266
CELF5	0.045433	1.435007	0.328102	1.966483	0.241086
CELF6	0	0	0.014125	0	0.009199
CELSR1	5.928781	6.245097	24.644395	8.484457	56.401125
CELSR2	3.899328	8.329315	4.904172	5.361186	17.189017
CELSR3	4.37382	0.682369	0.214314	1.037443	3.633063
CEMIP	5.929739	8.38893	12.091804	1.066291	0.920346
CEMIP2	5.290583	31.770585	10.086692	20.080995	2.487946
CEMP1	0	0	0	0	0
CEND1	0	0.032161	0.0922	0.080566	0.250204
CENPA	8.272877	1.591276	1.499334	7.280251	1.814296
CENPB	39.839927	21.811012	26.249672	27.950675	68.105723
CENPBD1	1.765987	1.584824	1.785345	2.388521	2.086987
CENPC	2.000021	3.09409	1.831896	2.254585	2.826259
CENPE	4.751012	1.639752	1.985525	4.12881	1.565764
CENPF	30.151972	8.590177	10.541905	14.393401	5.216441
CENPH	15.496586	5.069391	3.989894	4.608032	5.677652
CENPI	4.288409	1.061654	1.243229	3.264199	1.00449
CENPJ	1.764489	1.555787	1.479451	1.824868	3.322267
CENPK	4.573645	1.420544	0.955915	2.033471	1.263018
CENPL	3.528464	1.996585	2.155464	3.064046	1.272853
CENPM	15.030778	1.774747	3.52493	7.845674	4.891625
CENPN	4.800892	1.687028	1.936452	3.84138	1.790031
CENPO	3.209343	1.55218	3.116552	3.667634	2.587073
CENPP	2.069525	2.469199	0.971084	0.669196	0.798716
CENPQ	7.691958	4.942256	5.429564	4.778532	6.532808
CENPS	2.666233	1.433341	1.330851	1.4388	2.220704
CENPS-CORT	0.335838	0.126764	0.102783	0.163589	0.43751
CENPT	2.860019	1.412251	2.421572	3.046107	3.876326
CENPU	23.377413	5.764915	4.27332	10.107597	8.360697
CENPV	4.517855	0.748737	1.687838	4.068708	15.098277
CENPVL1	0	0	0	0	0
CENPVL3	0	0	0	0	0
CENPW	15.025948	4.669627	8.542151	17.546678	7.099591
CENPX	20.021512	6.356414	12.689104	74.641463	59.459794
CEP104	4.398876	5.056914	4.523548	6.353663	6.839412
CEP112	0.438939	1.084456	0.628459	0.279282	0.41001
CEP120	5.778393	5.92327	3.645242	3.026873	4.23689
CEP126	1.82986	0.563292	2.1717	1.184019	0.445276
CEP128	0.870044	0.60086	0.966858	1.050578	0.712808
CEP131	3.117551	1.16337	2.291595	11.221859	9.957821
CEP135	1.62483	1.697199	2.371676	2.403868	1.373376
CEP152	1.121506	0.512935	0.430186	1.003015	0.587965
CEP162	1.317584	3.85109	1.422671	2.342045	2.297336
CEP164	3.165236	1.490186	2.763956	2.113144	1.976067
CEP170	3.875059	4.763282	2.915632	2.675933	1.876796
CEP170B	3.569158	5.068361	8.496981	12.096877	23.671963
CEP19	2.925803	2.132429	1.941819	2.736342	2.519379
CEP192	4.339849	2.65677	2.777689	2.153618	2.878642
CEP250	2.722889	1.596379	3.005399	3.638963	4.744927
CEP290	3.693152	1.105293	8.579879	1.581588	2.78976
CEP295	5.000172	2.653078	2.58511	1.800296	1.169754
CEP295NL	0.017512	0.019229	0.018375	0.024085	0.011968
CEP350	7.095549	9.063295	8.81567	6.461055	4.355217
CEP41	1.923042	1.253461	1.517767	1.686306	2.252379
CEP44	2.417593	2.349779	1.646197	1.645455	3.334471
CEP55	16.443757	3.907399	7.689931	14.3779	3.910169
CEP57	12.879838	8.204117	4.627095	6.283144	3.300222
CEP57L1	2.951025	2.048951	2.101127	3.425299	1.316272
CEP63	4.180771	3.593767	5.3655	3.088444	3.107853
CEP68	5.222028	4.861774	4.815394	4.05971	5.52156
CEP70	10.595625	3.437587	8.629984	8.125499	5.365483
CEP72	3.551689	0.782891	1.56554	0.847434	2.607705
CEP76	1.550316	1.123886	1.382608	1.481423	1.2864
CEP78	2.70956	2.558397	1.394516	2.080799	1.942933
CEP83	2.42244	1.872451	1.234352	1.403674	1.756394
CEP85	6.395747	3.638604	2.813433	4.373725	4.130424
CEP85L	0.285846	0.73144	0.289228	0.561629	0.46744
CEP89	3.349575	2.981095	4.475298	3.069648	3.710726
CEP95	3.840771	2.36569	3.366857	6.033539	4.695933
CEP97	5.234357	1.97696	4.017187	1.857166	1.88191
CEPT1	3.593766	5.030409	5.23478	4.787439	2.55408
CER1	0	0	0	0	0.013583
CERCAM	11.32712	25.330799	16.823357	15.008774	11.960155
CERK	3.041835	8.253613	19.298045	12.470141	2.52665
CERKL	1.158874	1.91433	0.911126	3.65707	0.647669
CERS1	0.00429	0.120113	0.027007	0.088498	1.539089
CERS2	57.591842	83.701541	61.923028	71.757247	63.497711
CERS3	0	0.010338	0.003293	0.340982	0.035387
CERS4	25.729418	23.217727	12.256728	51.179714	19.008021
CERS5	5.837134	5.249142	6.555478	6.266361	9.927981
CERS6	22.913778	13.710668	24.03429	25.047239	10.240289
CERT1	9.257474	10.012788	6.821711	4.753312	4.728821
CES1	3.634249	1.23691	0.178306	23.921456	1.601457
CES2	8.388594	8.337684	5.890281	5.685785	10.449395
CES3	0.143539	0.123584	0.749662	0.228826	0.036786
CES4A	1.877007	0.696525	0.463197	0.749979	1.981173
CES5A	0	0	0.015817	0.006911	0
CETN1	0	0	0	0	0.009388
CETN2	31.822701	38.001013	50.214793	39.173842	44.905092
CETN3	10.734548	4.789418	5.47148	4.526825	8.634282
CETP	0.301137	0.419691	0.469927	0.870822	1.147721
CFAP100	0.014409	0.015821	0.065516	0.013211	0.024617
CFAP126	0	0	0	0	0
CFAP157	1.105688	0.259361	1.569693	1.228816	0.979047
CFAP161	0.04881	0.080395	0.136579	0.100697	0.141768
CFAP20	11.984606	7.112088	7.155544	6.348995	12.855307
CFAP206	0.049015	0.080732	0.060783	0.091927	0.036542
CFAP221	0.220103	0.005493	0.411172	0.126134	0.005128
CFAP298	4.695809	2.973553	8.801722	7.059365	10.222974
CFAP299	0.053928	0	0.011317	0.039557	0.014742
CFAP300	5.260988	0.310548	1.901825	0.13384	0.118461
CFAP36	24.683956	7.444378	12.227586	12.167175	9.949146
CFAP410	0.608069	1.211472	1.340188	1.92827	6.391236
CFAP43	1.048781	0.13657	3.51782	0.502392	0.870657
CFAP44	1.795276	0.883167	2.461719	0.684661	1.408764
CFAP45	1.919642	0.969758	11.635295	3.69459	0.892757
CFAP46	0.001524	0.005022	0.323113	0.113217	0.445363
CFAP47	0.144484	0.002356	0.036026	0.027545	0.007332
CFAP52	0.041843	0.008615	0.137208	0.151068	0.235917
CFAP53	1.130686	1.002797	1.807037	1.507251	2.032838
CFAP54	0.089869	0.025018	0.321418	0.073117	0.022058
CFAP57	0.337961	0.128812	4.35515	0.480184	0.481016
CFAP58	0.381154	0.134527	0.471368	0.786336	0.037212
CFAP61	0.364992	0.217292	0.75675	0.196565	2.413982
CFAP65	0.009183	0	0.054603	0.014735	0.003138
CFAP69	0.657075	0.452634	0.606294	0.375539	0.991398
CFAP70	0.860446	0.178492	0.805081	1.067168	2.061818
CFAP73	0.139912	0	0.322984	0.333545	0.315535
CFAP74	0.259516	0.012722	0.116705	0.138097	0.030087
CFAP77	0.074985	0	0.385543	0.226888	0.092241
CFAP97	12.288347	11.244422	6.309751	5.52752	8.941957
CFAP97D1	0.00429	0	0.004501	0.0118	0.021987
CFAP99	0.077634	0.139452	0.111756	0.093086	0.698046
CFB	12.194434	2.844309	12.954613	9.194545	0.165133
CFC1	0.009646	0	0.010122	0	0
CFC1B	0	0	0	0	0
CFD	3.596637	10.524267	7.160888	203.085255	19.258509
